Pacote,Tempo_ms,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp_MPU(C),Temp_BMP(C),Pressao(hPa),Altitude(m),Temp_SHT(C),Umidade_SHT(%),Temp_DS18B20(C)
1307,971189,-1.35,-0.81,10.93,-0.00,0.00,-0.03,30.68,28.13,974.22,330.15,27.81,52.53,27.88
1308,971928,-1.36,-0.80,10.97,-0.00,0.00,-0.03,30.68,28.13,974.22,330.15,27.84,52.53,27.94
1309,972667,-1.33,-0.82,10.94,-0.00,0.00,-0.00,30.69,28.13,974.22,330.13,27.81,52.53,27.88
1310,973405,-1.32,-0.81,10.95,-0.00,0.00,-0.03,30.68,28.13,974.22,330.10,27.83,52.53,27.94
1311,974145,-1.33,-0.81,10.93,-0.00,0.00,-0.03,30.67,28.13,974.22,330.12,27.81,52.52,27.94
1312,974884,-1.34,-0.79,10.94,-0.07,-0.07,-0.07,25.98,28.13,974.22,330.15,27.81,52.58,27.94
1313,975623,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.71,28.13,974.22,330.15,27.84,52.53,27.94
1314,976362,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.69,28.13,974.22,330.15,27.83,52.51,27.94
1315,977101,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.70,28.13,974.21,330.20,27.81,52.51,27.94
1316,977840,-1.32,-0.81,10.98,-0.00,0.00,-0.03,30.69,28.13,974.21,330.20,27.81,52.54,27.88
1317,978579,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.67,28.13,974.21,330.18,27.81,52.52,27.88
1318,979318,-1.33,-0.80,10.97,-0.00,0.00,-0.03,30.69,28.12,974.21,330.20,27.83,52.54,27.88
1319,980057,-2.69,-1.61,-1.24,-0.07,-0.07,-0.07,35.77,28.12,974.21,330.19,27.81,52.51,27.88
1320,980846,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.12,974.22,330.17,27.80,52.48,27.94
1321,981585,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.67,28.12,974.22,330.17,27.78,52.53,27.88
1322,982324,-1.33,-0.79,10.97,-0.00,-0.00,-0.00,30.69,28.12,974.21,330.19,27.80,52.54,27.94
1323,983063,-1.34,-0.78,10.94,-0.00,0.00,-0.03,30.67,28.12,974.21,330.19,27.78,52.49,27.88
1324,983851,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.12,974.21,330.19,27.81,52.49,27.94
1325,984590,-1.34,-0.79,10.94,-0.00,0.00,-0.03,30.67,28.12,974.21,330.21,27.80,52.53,27.88
1326,985329,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.63,28.12,974.21,330.20,27.81,52.53,27.88
1327,986068,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.67,28.12,974.21,330.21,27.77,52.53,27.88
1328,986807,-1.35,-0.82,10.93,-0.00,0.00,-0.03,30.67,28.12,974.21,330.19,27.80,52.54,27.88
1329,987546,-1.32,-0.79,10.98,-0.00,0.00,-0.03,30.65,28.11,974.21,330.21,27.80,52.49,27.88
1330,988284,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.67,28.11,974.21,330.20,27.80,52.55,27.88
1331,989024,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.65,28.11,974.21,330.20,27.80,52.52,27.88
1332,989762,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.11,974.21,330.20,27.81,52.53,27.88
1333,990501,-1.35,-0.80,10.94,-0.00,0.00,-0.00,30.65,28.11,974.22,330.17,27.76,52.53,27.88
1334,991240,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.66,28.11,974.21,330.21,27.80,52.46,27.88
1335,991979,-1.33,-0.82,10.96,-0.00,0.00,-0.03,30.68,28.11,974.22,330.18,27.77,52.48,27.88
1336,992718,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.66,28.11,974.22,330.18,27.76,52.50,27.88
1337,993457,-1.33,-0.79,10.97,-0.00,0.00,-0.03,30.64,28.11,974.22,330.17,27.77,52.49,27.88
1338,994196,-1.33,-0.79,10.97,-0.00,0.00,-0.03,30.64,28.10,974.21,330.20,27.77,52.47,27.88
1339,994935,-1.34,-0.79,10.92,-0.01,0.00,-0.11,30.66,28.10,974.21,330.20,27.78,52.51,27.81
1340,995674,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.63,28.10,974.21,330.24,27.77,52.49,27.88
1341,996413,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.63,28.10,974.21,330.23,27.77,52.52,27.81
1342,997152,-1.34,-0.82,10.94,-0.00,0.00,-0.03,30.65,28.10,974.21,330.23,27.77,52.52,27.88
1343,997891,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.64,28.10,974.21,330.22,27.78,52.44,27.88
1344,998630,-1.32,-0.80,10.96,-0.00,0.00,-0.03,30.64,28.10,974.21,330.21,27.74,52.52,27.81
1345,999369,-1.32,-0.79,10.97,-0.01,0.00,-0.12,30.64,28.09,974.21,330.23,27.78,52.51,27.81
1346,1000108,-1.33,-0.81,10.99,-0.00,0.00,-0.03,30.65,28.09,974.21,330.25,27.78,52.52,27.81
1347,1000847,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.64,28.09,974.21,330.23,27.77,52.50,27.81
1348,1001586,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.62,28.09,974.21,330.25,27.77,52.51,27.81
1349,1002325,-1.35,-0.81,10.94,-0.00,0.00,-0.03,30.64,28.09,974.21,330.22,27.77,52.48,27.88
1350,1003064,-1.34,-0.81,10.92,-0.07,-0.07,-0.07,35.77,28.09,974.21,330.23,27.76,52.51,27.88
1351,1003803,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.66,28.08,974.21,330.26,27.77,52.52,27.88
1352,1004541,-1.35,-0.81,10.95,-0.00,0.00,-0.03,30.63,28.08,974.21,330.23,27.74,52.52,27.88
1353,1005281,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.63,28.08,974.21,330.23,27.76,52.47,27.88
1354,1006020,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.64,28.08,974.21,330.25,27.78,52.49,27.81
1355,1006759,-1.34,-0.80,10.93,-0.00,0.00,-0.03,30.61,28.08,974.20,330.29,27.76,52.47,27.88
1356,1007498,-1.32,-0.81,10.97,-0.00,-0.00,-0.00,30.64,28.08,974.20,330.29,27.77,52.51,27.88
1357,1008237,-1.34,-0.80,10.99,-0.00,0.00,-0.03,30.63,28.08,974.20,330.29,27.77,52.49,27.88
1358,1008976,-1.36,-0.81,10.94,-0.01,0.00,-0.11,30.64,28.08,974.20,330.34,27.77,52.52,27.88
1359,1009715,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.62,28.08,974.20,330.34,27.78,52.52,27.88
1360,1010503,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.08,974.20,330.35,27.76,52.49,27.88
1361,1011242,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.62,28.08,974.19,330.36,27.77,52.48,27.88
1362,1011981,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.64,28.08,974.20,330.35,27.77,52.49,27.88
1363,1012720,-1.32,-0.79,10.97,-0.00,0.00,-0.03,30.64,28.07,974.19,330.38,27.74,52.51,27.81
1364,1013459,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.63,28.07,974.19,330.40,27.77,52.51,27.88
1365,1014198,-1.33,-0.80,10.96,-0.00,0.00,-0.03,30.64,28.07,974.19,330.40,27.74,52.50,27.81
1366,1014937,-1.33,-0.81,10.93,-0.00,0.00,-0.03,30.63,28.07,974.19,330.42,27.74,52.47,27.81
1367,1015676,-1.34,-0.80,10.94,-0.00,0.00,-0.03,30.63,28.07,974.19,330.40,27.76,52.48,27.88
1368,1016415,-1.35,-0.80,10.93,-0.00,0.00,-0.03,30.62,28.07,974.19,330.40,27.74,52.50,27.88
1369,1017154,-1.33,-0.81,10.94,-0.00,0.00,-0.03,30.62,28.07,974.19,330.40,27.73,52.52,27.81
1370,1017943,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.07,974.18,330.45,27.76,52.48,27.81
1371,1018682,-1.34,-0.81,10.98,-0.00,0.00,-0.03,30.64,28.07,974.18,330.45,27.73,52.53,27.81
1372,1019421,-1.33,-0.79,10.98,-0.00,0.00,-0.03,30.62,28.07,974.18,330.45,27.74,52.47,27.88
1373,1020160,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.62,28.07,974.19,330.40,27.70,52.48,27.88
1374,1020898,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.07,974.18,330.45,27.74,52.49,27.81
1375,1021637,-1.34,-0.81,10.97,-0.00,0.00,-0.03,30.63,28.07,974.19,330.42,27.74,52.52,27.81
1376,1022376,-1.35,-0.80,10.92,-0.00,0.00,-0.03,30.63,28.07,974.19,330.40,27.71,52.51,27.81
1377,1023115,-1.33,-0.82,10.98,-0.07,-0.07,-0.07,25.98,28.07,974.19,330.40,27.73,52.45,27.81
1378,1023854,-1.34,-0.84,10.91,-0.00,0.00,-0.03,30.63,28.07,974.19,330.40,27.71,52.49,27.81
1379,1024593,-1.33,-0.82,10.95,-0.00,0.00,-0.03,30.63,28.07,974.19,330.42,27.73,52.49,27.81
1380,1025332,-1.35,-0.81,10.98,-0.00,0.00,-0.03,30.63,28.07,974.19,330.42,27.71,52.50,27.81
1381,1026071,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.63,28.07,974.19,330.40,27.71,52.46,27.81
1382,1026810,-1.34,-0.80,10.94,-0.07,-0.07,-0.07,30.63,28.07,974.19,330.40,27.73,52.48,27.88
1383,1027549,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.64,28.07,974.19,330.40,27.73,52.47,27.88
1384,1028288,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.63,28.07,974.19,330.41,27.73,52.47,27.81
1385,1029027,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.62,28.07,974.19,330.41,27.73,52.46,27.81
1386,1029766,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.63,28.08,974.19,330.39,27.70,52.47,27.81
1387,1030505,-1.36,-0.80,11.00,-0.07,-0.07,-0.07,25.98,28.08,974.19,330.38,27.70,52.47,27.81
1388,1031244,-1.33,-0.78,10.94,-0.00,0.00,-0.03,30.63,28.08,974.19,330.39,27.73,52.47,27.81
1389,1031983,-1.33,-0.82,10.95,-0.00,0.00,-0.03,30.62,28.08,974.19,330.38,27.71,52.47,27.81
1390,1032722,-1.33,-0.81,10.96,-0.00,0.00,-0.03,30.62,28.08,974.19,330.38,27.70,52.50,27.81
1391,1033461,-1.33,-0.78,10.98,-0.00,0.00,-0.03,30.62,28.08,974.19,330.36,27.73,52.47,27.81
1392,1034199,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.08,974.19,330.36,27.71,52.43,27.81
1393,1034938,-1.36,-0.79,10.95,-0.00,-0.07,-0.07,30.64,28.07,974.19,330.38,27.73,52.49,27.88
1394,1035677,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.63,28.07,974.19,330.38,27.73,52.48,27.88
1395,1036416,-1.36,-0.81,10.97,-0.00,0.00,-0.03,30.61,28.07,974.19,330.36,27.71,52.49,27.81
1396,1037155,-1.36,-0.81,10.95,-0.01,0.01,-0.12,30.62,28.07,974.19,330.36,27.73,52.49,27.81
1397,1037894,-1.35,-0.81,10.93,-0.00,0.00,-0.03,30.62,28.07,974.20,330.33,27.73,52.44,27.81
1398,1038633,-1.34,-0.81,10.97,-0.00,0.00,-0.03,30.64,28.07,974.20,330.33,27.73,52.49,27.88
1399,1039372,-1.35,-0.81,10.98,-0.00,0.00,-0.03,30.63,28.07,974.20,330.31,27.73,52.49,27.88
1400,1040112,-1.34,-0.81,10.95,-0.01,-0.00,-0.11,30.61,28.07,974.20,330.31,27.76,52.49,27.81
1401,1040851,-1.35,-0.82,10.98,-0.00,0.00,-0.03,30.62,28.07,974.20,330.31,27.73,52.47,27.88
1402,1041590,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.64,28.07,974.20,330.33,27.73,52.47,27.88
1403,1042329,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.63,28.07,974.20,330.33,27.73,52.47,27.88
1404,1043067,-1.32,-0.81,10.95,-0.00,0.00,-0.03,30.64,28.07,974.20,330.33,27.73,52.48,27.88
1405,1043807,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.61,28.07,974.20,330.34,27.77,52.51,27.88
1406,1044546,-1.34,-0.79,10.96,-0.00,0.00,-0.00,30.62,28.07,974.20,330.34,27.74,52.48,27.88
